#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
REVOKE_TITLE_INTERACTION_2H;Our Imperial administration allows us to revoke our rightful capital of §Y$CAPITAL$§! without objections from the aristocracy.;Notre administration impériale nous permet de révoquer notre capital qui lui revient de §Y$CAPITAL$§! sans objection de la part de l'aristocratie.;Unsere kaiserlichen Verwaltung ermöglicht es uns, unseren rechtmäßigen Hauptstadt §Y$CAPITAL$§! ohne Einwände von der Aristokratie widerrufen.;;Nuestra administración imperial nos permite revocar nuestra capital que le corresponde de §Y$CAPITAL$§! sin objeciones por parte de la aristocracia.;;;;;;;;;x
temple_empire_of_mithraic_pagan;Divine Kingdom,;;;;;;;;;;;x
bacchan_pagan;Bacchan;;;;;;;;;;;x
bacchan_pagan_DESC;Bacchan paganism is perhaps one of the most profane religions in history. Based on wine and women, Bacchan cults brought out the most perverted in both. Hated and loved the jovial Bacchanids have killed many in the drunken madness.;;;;;;;;;;;x
temple_baron_bacchan_pagan;Bacchanid;;;;;;;;;;;x
temple_barony_bacchan_pagan;Vinegrove of;;;;;;;;;;;x
PATER;Sun Father;;;;;;;;;;;x
d_mithras;The Mithraic Mysteries;;;;;;;;;;;x
d_imperator;The Imperial Cult;;;;;;;;;;;x
d_free_spirit;The Free Spirited;;;;;;;;;;;x
d_marcionism;The Marcionism Church;;;;;;;;;;;x
d_sylvan;The Forest Cult;;;;;;;;;;;x
SYLVAN;Sylvan;;;;;;;;;;;x
title_jupitar;Pontif Jupitarum;;;;;;;;;;;x
lithic_pagan;Monomuva;;;;;;;;;;;x
lithic_pagan_DESC;The Monomuva heresy wasa founded in 920 A.D. in response to the increase in christian missionaries. Worshipping only Laima as their main god.;;;;;;;;;;;x
GOD_MITHRAS;Mithras;;;;;;;;;;;x
GOD_SOL_INVICTUS;Sol Incictus;;;;;;;;;;;x
GOD_INVINCIBLE_SUN;The Invincible Sun;;;;;;;;;;;x
SUN_WAR;Sun War;;;;;;;;;;;x
GOD_DIONYSUS;Dionysus;;;;;;;;;;;x
GOD_BACCHUS;Bacchus;;;;;;;;;x
GOD_VINE_GIVE;The Vine Giver;;;;;;;;;;;x
GOD_THE_LIBERATOR;The Liberator;;;;;;;;;;;x
GOD_DOLPHIN_SHAPER;The Dolphin Shaper;;;;;;;;;;;x
temple_baron_finno_ugric;Pappi;;;;;;;;;;;x
temple_count_finno_ugric;Piispa;;;;;;;;;;;x
temple_duke_finno_ugric;Lähettiläs;;;;;;;;;;;x
temple_king_finno_ugric;Ennustaja;;;;;;;;;;;x
temple_emperor_finno_ugric;Näkijä;;;;;;;;;;;x
temple_barony_of_finno_ugric;Kirkko of;;;;;;;;;;;;;;x
temple_barony_of_finnish_pagan;Ohimo of;;;;;;;;;;;;;;x
temple_county_of_finno_ugric;temppeli-kaupunki of;;;;;;;;;;;x
temple_duchy_of_finno_ugric;Kulttimaahan of;;;;;;;;;;;x
temple_kingdom_of_finno_ugric;Pyhä Maa of;;;;;;;;;;;x
temple_empire_of_finno_ugric;Pyhävaltakunta of;;;;;;;;;;;x
city_baron_finno_ugric;Pormestaris;;;;;;;;;;;x
city_barony_of_finno_ugric;Kaupunki of;;;;;;;;;;;;;x
city_count_finno_ugric;Ylläpitäjä;;;;;;;;;;;x
city_county_of_finno_ugric;Kylä of;;;;;;;;;;;x
city_duke_finno_ugric;Pomo;;;;;;;;;;;x
city_duchy_of_finno_ugric;Herttuakylä of;;;;;;;;;;;x
city_king_finno_ugric;Jengi;;;;;;;;;;;x
city_kingdom_of_finno_ugric;Liiga of;;;;;;;;;;;x
city_emperor_finno_ugric;Pohatta;;;;;;;;;;;x
temple_baron_lithuanian;Kunigas;;;;;;;;;;;x
temple_count_lithuanian;Rikis;;;;;;;;;;;x
temple_duke_lithuanian;Salavijas;;;;;;;;;;;x
temple_king_lithuanian;Zynys;;;;;;;;;;;x
temple_emperor_lithuanian;Sventas;;;;;;;;;;;x
temple_barony_of_lithuanian;Bažnycia of;;;;;;;;;;;;;;x
temple_barony_of_baltic_pagan;Sventykla of;;;;;;;;;;;;;;x
city_baron_lithuanian;Meras;;;;;;;;;;;x
city_barony_of_lithuanian;Kaimas of;;;;;;;;;;;;;x
city_count_lithuanian;Vadovas;;;;;;;;;;;x
city_county_of_lithuanian;Miestas of;;;;;;;;;;;x
city_duke_lithuanian;Prekybos;;;;;;;;;;;x
city_duchy_of_lithuanian;Sajunga of;;;;;;;;;;;x
city_king_lithuanian;Ponas;;;;;;;;;;;x
city_kingdom_of_lithuanian;Aljansas of;;;;;;;;;;;x
city_emperor_lithuanian;Turtingas;;;;;;;;;;;x
baron_finno_ugric;Paroni;;;;;;;;;;;x
barony_of_finno_ugric;Paroniavo;;;;;;;;;;;x
count_finno_ugric;Laskea;;;;;;;;;;;x
county_of_finno_ugric;Lääni of;;;;;;;;;;;x
duke_finno_ugric;Herrttua;;;;;;;;;;;x
duchy_of_finno_ugric;Herttuakunta of;;;;;;;;;;;x
king_finno_ugric;Kuningas;;;;;;;;;;x
kingdom_of_finno_urgic;Valtakunta of;;;;;;;;;;;x
emperor_finno_ugric;Keisari;;;;;;;;;;;x
empire_of_finno_ugric;Imperiumi of;;;;;;;;;;;x
baron_lithuanian;Baronas;;;;;;;;;;;x
barony_of_lithuanian;Tvirtove;;;;;;;;;;;x
count_lithuanian;Peras;;;;;;;;;;;x
county_of_lithuanian;Apygarda of;;;;;;;;;;;x
duke_lithuanian;Kunigaikštis;;;;;;;;;;;x
duchy_of_lithuanian;Kunigaikštyste of;;;;;;;;;;;x
king_lithuanian;Karalius;;;;;;;;;;x
kingdom_of_lithuanian;Karalyste of;;;;;;;;;;;x
emperor_lithuanian;Imperatorius;;;;;;;;;;;x
empire_of_lithuanian;Imperija of;;;;;;;;;;;x
job_chancellor_lithuanian;Kancleris;;;;;;;;;;;x
job_spymaster_lithuanian;Snipas;;;;;;;;;;;x
job_treasurer_lithuanian;Isakytinis;;;;;;;;;x
job_marshal_lithuanian;Karvedys;;;;;;;;;;;x
job_spiritual_lithuanian;Kapelionas;;;;;;;;;;;x
job_chancellor_finno_ugric;Kansleri;;;;;;;;;x
job_spymaster_finno_ugric;Vakooja;;;;;;;;;;;x
job_treasurer_finno_ugric;Stuertti;;;;;;;;;x
job_marshal_finno_ugric;Soturi;;;;;;;;;;;x
job_spiritual_finno_ugric;Ylipappi;;;;;;;;;;;x
king_russian;Grand Duke;;;;;;;;;;;x
kingdom_of_russian;Grand Duchy of;;;;;;;;;;;x
EVTDESC_TOG_402620;I trust you are in good health, [Root.GetTitledFirstName]. My name is Halmsaurg, and I have taken it upon myself to create a brotherhood of warriors devoted to Loki. While sailing along the coast of Trondelag, I discovered the perfect site to build our stronghold and I would ask your permission to settle this land.\n\nSigned,\n[From.GetTitledName];;;;;x
EVTOPTC_TOG_400120;I don't want you barbarians in my land!;;;;;x
EVTOPTA_TOG_400120;By all means, build your castle.;;;;;;;;x
EVTDESC_TOG_400220;The Vikings under Halmsaurg have finished their stronghold in [Root.Location.GetName] and the warrior brotherhood have established it as their headquarters. Henceforth the new castle shall be known as Lokshaldenth.;;;;;;;x
EVTOPTA_TOG_400220;So be it.;;;;;;;;;;;x
EVTNAME_TOG_400320;The Messengers of Loki;;;;;;;;;;;x
EVTDESC_TOG_400320;A band of fierce Vikings have established a warrior brotherhood in [From.Location.GetName] along the Swedish coast. Based in a castle known as Lokshaldenth, these Messgengers are devoted only to Loki. They brook no quarter on the battlefield and will permit only the strongest and ablest warriors amongst their number.\n\nThough there are those who would dismiss them as simple brigands, the Messengers of Loki have vowed to attack all lands controlled by the infidels from the South.;;;;;;;;;;;;x
EVTOPTA_TOG_400320;Praise the Messengers!;;;;;;;;;;;x
EVTOPTB_TOG_400320;Are there no end to the barbarians?;;;;;;;;;;;x
d_the_messengers_of_loki;The Messengers of Loki;;;;;;;;;;;x
d_the_messengers_of_loki_ADJ;Messenger;;;;;;;;;;;x
d_retainers;Gothic Retainers;;;;;;;;;;;x
d_retainers_adj;Gothic;;;;;;;;;;;x
d_sicilian_company;The Sicilian Company;;;;;;;;;;;x
d_sicilian_company_adj;Sicilian;;;;;;;;;;;x
d_sons_of_ireland;Sons of Ireland;;;;;;;;;;;x
d_sons_of_ireland_adj;Irish;;;;;;;;;;;x
d_polish_cavalrymen;The Polish Cavalrymen;;;;;;;;;;;x
d_sons_of_africa;Sons of Africa;;;;;;;;;;;x
d_sons_of_africa_adj;African;;;;;;;;;;;x
d_sami_company;The Sami Confederation;;;;;;;;;;;x
d_sami_company_adj;Sami;;;;;;;;;;;x
d_first_legion;First Legion;;;;;;;;;;;x
d_first_legion_adj;Legionary;;;;;;;;;;;x
d_brothers_of_the_sun;Brothers of the Sun;;;;;;;;;;;x
d_brothers_of_the_sun_adj;Mithraic;;;;;;;;;;;x
d_brothers_of_islam;Brothers of Islam;;;;;;;;;;;x
BLOODBROTHER;Blood Brother;;;;;;;;;;;x
south_african;South African;;;;;;;;;;;x
blood_brother;Blood Brother;;;;;;;;;;;x
madagascan;Madagascan;;;;;;;;;;;x
holy_brotherhoods;Holy Brotherhoods;;;;;;;;;;;x
blood_brotherhood;Brotherhood of Blood;;;;;;;;;;;x
blood_brotherhood_DESC;The Blood Brotherhood is the sacred pact between a ritual cult in South Africa. The cult traveled to the North in search of honor and serves any honorable enough to command them.;;;;;;;;;;;x
k_blood_pact;The Blood Pact;;;;;;;;;;x
k_blood_pact_ADJ;Brothership;;;;;;;;;;;x
d_avar_band;The Avar Band;;;;;;;;;;;x
d_avar_band_ADJ;Avar;;;;;;;;;;;x
king_hunnic;Hun;;;;;;;;;;;x
kingdom_hunnic;Horde of;;;;;;;;;;;x
;;;;;;;;;;;x
d_black_sea_pirates;Black Sea Pirates;;;;;;;;;;;x
d_black_sea_pirates_ADJ;Pirate;;;;;;;;;;;x
d_georgian_knights;Georgian Knights;;;;;;;;;;;x
d_georgian_knighs_ADJ;Georgian;;;;;;;;;;;x
d_southsea_pirates;The Southsea Pirates;;;;;;;;;;;x
d_southsea_pirates;Pirate;;;;;;;;;;;x
black_sea_pirate;Black Sea Pirate;;;;;;;;;;;x
mediterranean_pirate;Mediterranean Pirate;;;;;;;;;;;x
african_pirate;African Pirate;;;;;;;;;;;x
bandit_culture;Bandit Culture;;;;;;;;;;;x
greek_DESC;Greeks lived in greece yo.;;;;;;;;;;;x
beloozero;Beloozero;;;;;;;;;;;x
novgorodian;Novgorodian;;;;;;;;;;;x
yaroslavic;Yaroslavic;;;;;;;;;;;x
rostovic;Rostovic;;;;;;;;;;;x
tver;Tver;;;;;;;;;;;x
vladmir;Vladmir;;;;;;;;;;;x
moskva;Moskva;;;;;;;;;;;x
kievan;Kievan;;;;;;;;;;x
galich;Galich;;;;;;;;;;;x
volhynian;Volhynian;;;;;;;;;;;x
turovic;Turovic;;;;;;;;;;;x
vitebskian;Vitebskian;;;;;;;;;;;x
smolensk;Smolensk;;;;;;;;;;;x
cherignov;Cherignov;;;;;;;;;;;x
bryansk;Bryansk;;;;;;;;;;;x
ryazan;Ryazan;;;;;;;;;;;x
perayeslavlic;Perayeslavlic;;;;;;;;;;;x
EVTDESC_GOG_2002;The people of the Principality of Novgorod are forming unique customs and manners, the residents of the principality can now be considered culturally unique.;;;;;;;;;;;x
EVTOPTA_GOG_2002;But what of Russian values?;;;;;;;;;;;x
EVTOPTB_GOG_2002;They are coming around.;;;;;;;;;;;x
twelver_DESC;Twelver Shia or the Ithna'ashariyyah' is the largest branch of Shia Islam, and it will become the main branch of the religion is the future. The term Twelver is derived from the doctrine of believing in twelve divinely ordained leaders, known as The Twelve Imams. Twelver Shia are also known as Imami or Ja'fari, originated from the name of the 6th Imam, Ja'far al-Sadiq, who elaborated the twelver jurisprudence;;;;;;;;;;;x
twelver;Twelver;;;;;;;;;;;x
zayid_DESC;Zaydis, the oldest branch of the Shia and the largest group amongst the Shia before the Safavid Dynasty in the sixteenth century and currently the second largest group, are the closest to the Sunnis and do not believe in the infallibility of Imams after Husayn. Zaydis believe that on the last hour of Zayd ibn Ali, he was betrayed by the people in Kufa who said to him: "May God have mercy on you! What do you have to say on the matter of Abu Bakr and Umar ibn al-Khattab?" Zayd ibn Ali said, "I have not heard anyone in my family renouncing them both nor saying anything but good about them...when they were entrusted with government they behaved justly with the people and acted according to the Qur'an and the Sunnah.". Since Imam Jafar al-Sadiq, Imam Zayd ibn Ali, Imams Abu Hanifa and Imam Malik ibn Anas worked together in Al-Masjid an-Nabawi in Medina along with over 70 other leading jurists and scholars. And Imam Jafar al-Sadiq and Imam Zayd ibn Ali did not them selves write any books.;;;;;;;;;;;x
zayid;Zayid;;;;;;;;;;;x
ismaili_DESC;Ismailis get their name from their acceptance of Isma'il ibn Jafar as the divinely appointed spiritual successor to Ja'far al-Sadiq, wherein they differ from the Twelvers, who accept Musa al-Kadhim, younger brother of Isma'il, as the true Imam. Over time, the teachings of Ismailism further transformed into the belief system as it is known today, with an explicit concentration on the deeper, esoteric meaning (ba?in) of the faith. With the eventual development of Twelverism into the more literalistic (zahir) oriented Akhbari and later Usuli schools of thought, Shiaism developed in two separate directions: the metaphorical Ismailli group focusing on the mystical path and nature of God and the divine manifestation in the personage of the "Imam of the Time" as the "Face of God", with the more literalistic Twelver group focusing on divine law and the deeds and sayings Muhammad and his successors, who as A'immah were guides and a light to God.;;;;;;;;;;;x
ismaili;Ismaili;;;;;;;;;;;x
quamatian_DESC;The Qarmatians were a syncretic religious group that combined elements of the Shi'a Ismaili branch of Islam with Persian mysticism centered in eastern Arabia, where they attempted to establish a utopian republic in 899 CE. They are most famed for their revolt against the Abbasid Caliphate. Mecca was sacked by the sect’s leader Ahir Sulayman, outraging the Muslim world, particularly with their theft of the Black Stone and desecration of the Well of Zamzam with corpses during the Hajj season of 930 CE. The Qarami?ah were also known as "the Greengrocers" because of their strict vegetarian habits.;;;;;;;;;;;x
quamatian;Quamatian;;;;;;;;;;;x
wahhabi_DESC;Wahhabism is an ultra-conservative branch or sect of Sunni Islam. It is a religious movement among fundamentalist Islamic believers, with an aspiration to return to the earliest fundamental Islamic sources of the Quran and Hadith, with inspiration from the teachings of Medieval theologian Ibn Taymiyyah and early jurist Ahmad ibn Hanbal.;;;;;;;;;;;x
wahhabi;Wahhabi;;;;;;;;;;;x
mahdi_DESC;The Sunnis view the Mahdi as the successor of Mohammad. The Mahdi is expected to arrive to rule the world and to reestablish righteousness. The Mahdi is not described in the Qur?an but only in hadith, with scholars suggesting that he arose when some Arabian tribes were settling in Syria under Mo’awiya. “They anticipated ‘the Mahdi who will lead the rising people of the Yemen back to their country’ in order to restore the glory of their lost Himyarite kingdom. It was believed that he would eventually conquer Constantinople.;;;;;;;;;;;x
mahdi;Mahdi;;;;;;;;;;x
gnostic_group;Gnostic;;;;;;;;;;;x
gnostic;Gnostic;;;;;;;;;;;x
gnostic_DESC;Gnosticism refers to a diverse, syncretistic religious movement consisting of various belief systems generally united in the teaching that humans are divine souls trapped in a material world created by an imperfect god, the demiurge, who is frequently identified with the Abrahamic God. Gnosticism is a rejection (sometimes from an ascetic perspective) and vilification of the human body and of the material world or cosmos. Gnosticism teaches duality in Material (Matter) versus Spiritual or Body (evil) versus Soul (good). Gnosticism teaches that the natural or material world will and should be destroyed (total annihilation) by the true spiritual God in order to free mankind from the reign of the false God or Demiurge.;;;;;;;;;;;x
paulician_DESC;Paulicians were a Christian Adoptionist sect, also accused by medieval sources of being Gnostic and quasi Manichaean Christian. They flourished between 650 and 872 in Armenia and the Eastern Themes of the Byzantine Empire. According to medieval Byzantine sources, the group's name was derived from the 3rd century Bishop of Antioch, Paul of Samosata.;;;;;;;;;;;x
paulician;Paulician;;;;;;;;;;;x
priscillianism_DESC;The foundation of the doctrines of the Priscillianists was Gnostic-Manichaean dualism, a belief in the existence of two kingdoms, one of Light and one of Darkness. Angels and the souls of men were said to be severed from the substance of the Deity. Human souls were intended to conquer the Kingdom of Darkness, but fell and were imprisoned in material bodies. Thus both kingdoms were represented in man, and hence a conflict symbolized on the side of Light by the Twelve Patriarchs, heavenly spirits, who corresponded to certain of man's powers, and on the side of Darkness by the Signs of the Zodiac, the symbols of matter and the lower kingdom. The salvation of man consists in liberation from the domination of matter. The twelve heavenly spirits having failed to accomplish their release, the Saviour came in a heavenly body which appeared to be like that of other men, and through His doctrine and His apparent death released the souls of the men from the influence of earthly matter.;;;;;;;;;;;x
priscillianism;Priscillian;;;;;;;;;;;x
naassenes_DESC;The Naassenes were a Gnostic sect from around 100 AD known only through the writings of Hippolytus of Rome. The Naassenes claimed to have been taught their doctrines by Mariamne, a disciple of James the Just. The retention of the Hebrew form shows that their beliefs may represent the earliest stages of Gnosticism. Hippolytus regards them as among the first to be called simply "Gnostics", alleging that they alone have sounded the depths of knowledge.;;;;;;;;;;;x
naassenes;Naassenes;;;;;;;;;;;x
sethian_DESC;Belief that the snake in the Garden of Eden was an agent of the true God and brought knowledge of truth to man via the fall of man;;;;;;;;;;;x
sethian;Sethian;;;;;;;;;;;x
valentinianism_DESC;Valentinus and the Gnostic movement that bore his name were considered threats to Christianity by church leaders and Christian scholars, not only because of their influence, but also because of their doctrine, practices and beliefs. Gnostics were condemned as heretics, and prominent Church fathers such as Irenaeus of Lyons and Hippolytus of Rome wrote against Gnosticism. Most evidence for the Valentinian theory comes from its critics and detractors, most notably Irenaeus, since he was especially concerned with refuting Valentinianism.;;;;;;;;;;;x
valentinianism;Valentinian;;;;;;;;;;;x
boborites_DESC;The Borborites possessed certain sacred books, one called Noria, a Gospel of Eve, Books of Seth, Revelations of Adam, etc. They used both the Old and New Testament, but did not acknowledge the God of the Old Testament as the supreme deity. They taught that there were eight heavens, each under a separate archon. In the seventh reigned Sabaoth, creator of heaven and earth, the God of the Jews, represented by some Borborites under the form of an ass or a hog, hence the Jewish prohibition of swine's flesh. In the eighth heaven reigned Barbelo, the mother of the living, the Father of All, the supreme God, and Christ. They denied that Christ was born of Mary, or had a real body, and also the resurrection of the body. The human soul after death wanders through the seven heavens, until it obtains rest with Barbelo. According to Augustine they taught that the soul was derived from the substance of God, and hence could not be polluted by contact with matter.;;;;;x
boborites;Boborites;;;;;;;;;;;x
shamanic;Shamanic;;;;;;;;;;;x
shamanic_DESC;Shamanism is a diverse religion, with a wide range of rituals and customs. All versions of the faith include the shaman, a healer, community leader, and spiritual guide. Shamans are able to communicate with the ancestors of the past and the platns and animals that surround them.;;;;;;;;;;x
bestial;Bestial;;;;;;;;;;;x
bestial_DESC;The worshipp of animals is an ancient religion, dating back to the earliest hunter-gather societies. Quite unlike its early beginnings it is fairly organized with the high-hunter of the tribe leading them in all manners of the hunt. Bestials rarely stay in one play, following wherever the hunt leads them.;;;;;;;;;;;x
spiritual;Spiritual;;;;;;;;;;x
spiritual_DESC;Spiritualism is a very basic faith, teaching that enlightenment is in the hands of the individual, emphasis on meditation or brooding a advised and each individual's religious experience differs from the rest.;;;;;;;;;;;x
abadites;Abadites;;;;;;;;;;;x
abadites_DESC;Abadites or Ibadites are a Moslem sect named after its founder Jaber Ibn Zayd. The Abadites still have a small number of followers in Oman, the island of Djerba, Tripolitania, Tunis and Algeria. Around the middle of the 8th century the Abadite missionary 'Abdullah ibn-Yahya, called Talib al-Haqq (The Seeker after Right), set out from Basrah, began preaching in Yemen and built up a kind of theocratic dominion all over south-west Arabia. In spite of various vicissitudes and suppression the Abadite imams succeeded in maintaining their power for some 900 years. The descendants of the few who could escape into the secluded valleys of the Hadramawt have remained faithful to their creed down to this day. Notwithstanding their wide dispersion the various Abadite groups show a remarkable coherence.;;;;;;;;;;;x
